CIF,Account Name,Region,Product Type,End Balance,Days_Since_Last_Txn,CLV_Predicted,Churn_Probability
CIF01007319,Customer_7320,Oromia,Agape Saving Account,18987.04,485,44229.84,0.9999964209437574
CIF01004367,Customer_4368,Addis Ababa,Abew Saving Account,27752.09,489,44226.508,0.9999997163971563
CIF01002857,Customer_2858,Afar,Special Saving Account,12936.41,2155,44213.754,0.9999999731735583
CIF01003916,Customer_3917,Addis Ababa,Ordinary Saving Account,9935.32,3789,44206.59,0.9999999662311403
CIF01001407,Customer_1408,Oromia,Sitota Saving Deposit,13488.12,3274,44196.566,0.9999998181942746
CIF01006259,Customer_6260,Addis Ababa,Werazut Saving Account,1313.42,557,44193.27,0.99999956905418
CIF01005307,Customer_5308,Addis Ababa,Janderebaw Saving Account,1232.53,566,44184.645,0.9999999541182892
CIF01005722,Customer_5723,Amhara,Sitota Saving Deposit,1501.01,579,44181.03,0.9999998625099613
CIF01002900,Customer_2901,Amhara,Equb Saving Account,23533.61,2045,44179.082,0.9999998887238917
CIF01007687,Customer_7688,Addis Ababa,Tirufat Savings Account,1149.52,1283,44163.586,0.9999999549792316
CIF01002438,Customer_2439,Harari,Special Saving Account,578.87,1401,44160.48,0.9999999736595582
CIF01000563,Customer_564,Sidama,Equb Saving Account,22365.45,1013,44158.863,0.9999998612056431
CIF01005228,Customer_5229,Amhara,Blatena Saving Account,22583.81,724,44158.375,0.999998525860215
CIF01002604,Customer_2605,Addis Ababa,Ordinary Saving Account,25022.67,4075,44158.11,0.9999999403160433
CIF01004055,Customer_4056,Dire Dawa,Dekemezmur Saving Account,15195.55,935,44150.51,0.9999999593211227
CIF01001016,Customer_1017,Dire Dawa,Ordinary Saving Account,10116.01,368,44149.742,0.9997347577275231
CIF01001663,Customer_1664,Tigray,Ahati Saving Account,1358.68,723,44148.72,0.9999994444242202
CIF01001650,Customer_1651,Amhara,Ordinary Saving Account,33301.18,2755,44142.824,0.9999999477693277
CIF01002790,Customer_2791,Oromia,Couples Saving Deposit,14714.13,2339,44131.19,0.9999998854760042
CIF01009688,Customer_9689,Oromia,Werazut Saving Account,23535.98,625,44129.184,0.999988982356528
CIF01005139,Customer_5140,SNNPR,Abew Saving Account,30321.7,2039,44125.805,0.9999999509327759
CIF01001892,Customer_1893,Oromia,Ordinary Saving Account,17401.14,897,44121.99,0.9999999222281042
CIF01007752,Customer_7753,Addis Ababa,Ordinary Saving Account,11038.32,2928,44112.805,0.9999999796723851
CIF01004396,Customer_4397,Addis Ababa,Ordinary Saving Account,27014.97,2778,44099.727,0.9999999581252903
CIF01007595,Customer_7596,Addis Ababa,Special Saving Account,20690.52,4384,44093.53,0.9999999524056218
CIF01004649,Customer_4650,Amhara,Special Saving Account,9951.88,517,44088.44,0.9999999164221264
CIF01000885,Customer_886,Amhara,Dekemezmur Saving Account,23715.07,1597,44086.676,0.9999999804937315
CIF01009909,Customer_9910,Tigray,Prime Customer Deposit Account,12861.69,4742,44073.656,0.9999998166502163
CIF01000559,Customer_560,Addis Ababa,Ordinary Saving Account,2043.26,593,44071.24,0.9999999587676721
CIF01006637,Customer_6638,Addis Ababa,Blatena Saving Account,9655.95,1732,44064.254,0.9999999742237622
CIF01005536,Customer_5537,Oromia,Agape Saving Account,4981.83,3811,44057.066,0.9999999887078549
CIF01006503,Customer_6504,Amhara,Werazut Saving Account,20114.53,1606,44056.035,0.9999998426902558
CIF01007729,Customer_7730,Addis Ababa,Blatena Saving Account,11912.73,3947,44051.266,0.9999999923661288
CIF01004560,Customer_4561,Amhara,Blatena Saving Account,9111.56,4230,44038.152,0.9999999397279181
CIF01005390,Customer_5391,Addis Ababa,Ordinary Saving Account,23520.11,1390,44034.812,0.9999999324113854
CIF01005544,Customer_5545,Oromia,Special Saving Account,17123.82,4503,44027.746,0.9999999928065977
CIF01000678,Customer_679,Oromia,Tirufat Savings Account,6238.52,2249,44023.7,0.9999999552305667
CIF01006445,Customer_6446,Addis Ababa,Ordinary Saving Account,10844.3,767,44023.38,0.999999938558163
CIF01003689,Customer_3690,Amhara,Werazut Saving Account,16752.3,3958,44015.547,0.999999993972517
CIF01001666,Customer_1667,Addis Ababa,Ordinary Saving Account,3891.19,467,44006.99,0.9999998160510232
CIF01005756,Customer_5757,Oromia,Werazut Saving Account,5200.5,1699,44006.64,0.9999999529446546
CIF01004319,Customer_4320,Oromia,Equb Saving Account,20997.32,429,44002.445,0.9999993129052895
CIF01004874,Customer_4875,Amhara,Hiruyan Saving Account,8352.68,3658,43982.27,0.9999999582425707
CIF01005820,Customer_5821,Afar,Werazut Saving Account,4148.45,3963,43982.176,0.9999999899695659
CIF01001847,Customer_1848,Sidama,Prime Customer Deposit Account,2998.66,2151,43974.19,0.9999999308023352
CIF01003435,Customer_3436,Oromia,Ordinary Saving Account,26676.58,2325,43963.254,0.9999999909657805
CIF01003767,Customer_3768,Oromia,Dekemezmur Saving Account,10342.6,1339,43950.508,0.9999999763346851
CIF01003815,Customer_3816,Oromia,Couples Saving Deposit,35213.37,1866,43944.83,0.9999999796470891
CIF01001225,Customer_1226,Harari,Ordinary Saving Account,8428.53,3971,43923.688,0.9999999823567699
CIF01000405,Customer_406,SNNPR,Ordinary Saving Account,3037.95,421,43915.504,0.9999985070667348
CIF01008164,Customer_8165,Amhara,Abew Saving Account,12770.86,366,43907.1,0.9996859620121787
CIF01001481,Customer_1482,SNNPR,Werazut Saving Account,10177.81,4174,43881.484,0.9999998885278851
CIF01000064,Customer_65,Dire Dawa,Blatena Saving Account,669.33,4390,43846.58,0.9999999893942281
CIF01009052,Customer_9053,SNNPR,Ahadu Bereket Saving Account,7001.47,2631,43841.41,0.9999998764546926
CIF01002389,Customer_2390,Amhara,Ordinary Saving Account,9775.77,1079,43838.906,0.9999999840392808
CIF01005084,Customer_5085,Addis Ababa,Ordinary Saving Account,14219.36,622,43827.332,0.9999999287157666
CIF01008031,Customer_8032,Amhara,Blatena Saving Account,16394.26,570,43826.125,0.9999997814553623
CIF01004727,Customer_4728,Addis Ababa,Ordinary Saving Account,11720.62,1058,43819.883,0.999999991471023
CIF01004157,Customer_4158,Amhara,Dekemezmur Saving Account,9930.28,1712,43817.1,0.9999999869665264
CIF01005907,Customer_5908,Addis Ababa,Ordinary Saving Account,2632.9,679,43801.977,0.9999998248226691
CIF01006941,Customer_6942,SNNPR,Dekemezmur Saving Account,16179.35,597,43795.0,0.9999982641185666
CIF01008868,Customer_8869,Sidama,Ordinary Saving Account,30487.54,919,43784.17,0.9999999299845781
CIF01003862,Customer_3863,Amhara,Werazut Saving Account,17379.57,1634,43779.727,0.999999993427934
CIF01001716,Customer_1717,Afar,Equb Saving Account,17246.49,3614,43774.13,0.9999999235908424
CIF01006096,Customer_6097,Harari,Ordinary Saving Account,23769.22,521,43770.99,0.9999986001547301
CIF01000957,Customer_958,Oromia,Ordinary Saving Account,5754.78,4009,43770.258,0.9999999738977623
CIF01000716,Customer_717,SNNPR,Couples Saving Deposit,895.36,1444,43770.0,0.9999998740138517
CIF01003318,Customer_3319,Amhara,Ordinary Saving Account,3256.02,855,43767.152,0.9999999941471944
CIF01005708,Customer_5709,Addis Ababa,Ahati Saving Account,3353.17,1656,43761.992,0.9999999776804169
CIF01004514,Customer_4515,Amhara,Special Saving Account,25551.17,380,43757.812,0.9999998202439874
CIF01009970,Customer_9971,Addis Ababa,Ordinary Saving Account,33501.97,4502,43755.113,0.9999999592035463
CIF01008911,Customer_8912,SNNPR,Blatena Saving Account,16667.61,429,43723.023,0.9999985744065962
CIF01001331,Customer_1332,Oromia,Dekemezmur Saving Account,14627.66,961,43720.492,0.9999999216283127
CIF01004414,Customer_4415,Addis Ababa,Abew Saving Account,5601.2,1307,43706.06,0.9999999079882433
CIF01001950,Customer_1951,SNNPR,Tirufat Savings Account,17976.36,1531,43705.797,0.999999923464331
CIF01005669,Customer_5670,Addis Ababa,Ordinary Saving Account,15023.71,1234,43687.383,0.9999999977332554
CIF01009939,Customer_9940,Dire Dawa,Ordinary Saving Account,7190.08,3627,43680.426,0.99999998345857
CIF01004743,Customer_4744,Oromia,Ordinary Saving Account,29766.38,3326,43680.137,0.999999977629476
CIF01007044,Customer_7045,Amhara,Blatena Saving Account,20858.01,4610,43663.777,0.9999999667179158
CIF01008961,Customer_8962,Dire Dawa,Ahati Saving Account,22230.3,1783,43658.8,0.9999999863581845
CIF01005767,Customer_5768,Addis Ababa,Ordinary Saving Account,6060.92,750,43642.78,0.999999951030407
CIF01007034,Customer_7035,Addis Ababa,Ordinary Saving Account,14542.02,2594,43635.453,0.9999999972287879
CIF01009958,Customer_9959,Amhara,Dekemezmur Saving Account,14974.54,1201,43618.215,0.9999998978202915
CIF01008655,Customer_8656,Tigray,Prime Customer Deposit Account,2004.16,822,43612.707,0.999999554690862
CIF01003705,Customer_3706,Sidama,Ahati Saving Account,1233.5,3168,43591.566,0.9999999856746833
CIF01005843,Customer_5844,Addis Ababa,Agape Saving Account,12969.97,2470,43590.293,0.9999999939129642
CIF01005161,Customer_5162,Addis Ababa,Special Saving Account,19945.71,4548,43579.29,0.9999999871122432
CIF01008037,Customer_8038,Amhara,Werazut Saving Account,2104.72,3606,43572.85,0.999999966792682
CIF01003865,Customer_3866,Addis Ababa,Prime Customer Deposit Account,20654.86,2328,43568.344,0.9999999252928466
CIF01007287,Customer_7288,Sidama,Ordinary Saving Account,23990.77,1450,43568.188,0.9999998255755749
CIF01006564,Customer_6565,SNNPR,Special Saving Account,27647.51,885,43568.105,0.9999998746098815
CIF01008052,Customer_8053,Amhara,Couples Saving Deposit,18590.24,3339,43560.582,0.9999999891225294
CIF01007756,Customer_7757,Sidama,Ordinary Saving Account,11057.83,4159,43530.992,0.9999999157328816
CIF01007462,Customer_7463,Oromia,Dekemezmur Saving Account,6907.13,2139,43525.184,0.9999999734141258
CIF01007602,Customer_7603,Amhara,Special Saving Account,19242.01,4963,43505.117,0.9999999333939513
CIF01005807,Customer_5808,Amhara,Ordinary Saving Account,1698.18,3325,43498.28,0.9999999766885296
CIF01006193,Customer_6194,Amhara,Ordinary Saving Account,13123.74,4655,43487.97,0.9999999759710151
CIF01000360,Customer_361,Dire Dawa,Blatena Saving Account,9267.88,2869,43477.504,0.9999999410773049
CIF01008581,Customer_8582,Addis Ababa,Special Saving Account,4121.44,2574,43474.215,0.9999999719036293
CIF01001813,Customer_1814,Tigray,Tirufat Savings Account,20840.81,735,43473.55,0.9999972749298642
CIF01004251,Customer_4252,Amhara,Ordinary Saving Account,2075.81,806,43468.64,0.9999999875666222
CIF01008375,Customer_8376,Sidama,Special Saving Account,813.42,2220,43444.86,0.9999999080465196
CIF01006589,Customer_6590,Dire Dawa,Ordinary Saving Account,8386.6,732,43436.05,0.9999997268233947
CIF01003523,Customer_3524,Oromia,Ordinary Saving Account,743.06,372,43432.992,0.9999999722164589
CIF01008825,Customer_8826,Addis Ababa,Dekemezmur Saving Account,25194.21,3338,43432.145,0.9999999862249243
CIF01008504,Customer_8505,Harari,Abew Saving Account,9446.09,2801,43391.027,0.9999999443064327
CIF01001785,Customer_1786,Addis Ababa,Ordinary Saving Account,3357.7,2975,43387.277,0.9999999793203906
CIF01005197,Customer_5198,SNNPR,Ordinary Saving Account,16762.46,2680,43379.535,0.9999999208633115
CIF01006814,Customer_6815,Oromia,Ordinary Saving Account,9159.69,2208,43373.29,0.9999997290619532
CIF01004822,Customer_4823,Somali,Ordinary Saving Account,4379.82,2512,43363.09,0.9999997903180335
CIF01001352,Customer_1353,Addis Ababa,Dekemezmur Saving Account,2888.99,2702,43342.258,0.9999999857863546
CIF01009527,Customer_9528,Harari,Couples Saving Deposit,5059.34,4181,43337.355,0.9999999872364437
CIF01007760,Customer_7761,Amhara,Blatena Saving Account,5682.58,2177,43323.1,0.9999999918140193
CIF01000199,Customer_200,Dire Dawa,Hiruyan Saving Account,3957.83,2552,43316.113,0.999999979313853
CIF01002300,Customer_2301,Amhara,Ordinary Saving Account,1931.67,2519,43315.99,0.9999999863844378
CIF01004344,Customer_4345,Oromia,Dekemezmur Saving Account,4708.46,1395,43314.492,0.999999977421474
CIF01000910,Customer_911,Oromia,Werazut Saving Account,14360.56,545,43313.535,0.9999983794151082
CIF01009374,Customer_9375,Addis Ababa,Dekemezmur Saving Account,15289.4,3307,43302.12,0.999999835091388
CIF01004119,Customer_4120,Amhara,Ahadu Bereket Saving Account,979.36,378,43293.91,0.9999999512676016
CIF01002510,Customer_2511,Addis Ababa,Blatena Saving Account,1169.14,3043,43291.8,0.9999999818248805
CIF01009948,Customer_9949,Dire Dawa,Special Saving Account,14102.69,2204,43291.38,0.9999999734820308
CIF01008074,Customer_8075,Tigray,Blatena Saving Account,2018.73,2224,43262.574,0.9999998860542813
CIF01009667,Customer_9668,Tigray,Tirufat Savings Account,18047.26,4563,43249.668,0.999999920434055
CIF01000954,Customer_955,Amhara,Werazut Saving Account,13760.69,595,43239.484,0.9999979260207479
CIF01007023,Customer_7024,SNNPR,Tirufat Savings Account,3145.38,2735,43232.543,0.999999881490721
CIF01000988,Customer_989,Addis Ababa,Ordinary Saving Account,33685.86,2550,43230.95,0.9999999910320386
CIF01002408,Customer_2409,Amhara,Ahadu Bereket Saving Account,1572.78,2590,43221.844,0.9999999829814522
CIF01008645,Customer_8646,Addis Ababa,Blatena Saving Account,22490.45,2993,43216.598,0.9999999398641409
CIF01002886,Customer_2887,Benishangul-Gumuz,Werazut Saving Account,13273.35,3325,43206.73,0.9999999921569956
CIF01002975,Customer_2976,Sidama,Ordinary Saving Account,2418.8,1041,43199.1,0.9999998991608103
CIF01006331,Customer_6332,Addis Ababa,Ordinary Saving Account,282.1,4028,43185.574,0.9999999745980985
CIF01006868,Customer_6869,Sidama,Abew Saving Account,3820.5,1139,43168.94,0.9999997583134448
CIF01006107,Customer_6108,SNNPR,Blatena Saving Account,3293.83,3566,43151.004,0.999999803814069
CIF01007039,Customer_7040,Addis Ababa,Agape Saving Account,3763.47,3314,43134.355,0.9999999811643855
CIF01009722,Customer_9723,Tigray,Ordinary Saving Account,5218.77,4660,43133.832,0.9999998293070231
CIF01006639,Customer_6640,Amhara,Werazut Saving Account,3012.32,658,43132.72,0.999999927826246
CIF01005252,Customer_5253,Amhara,Special Saving Account,2149.62,1807,43130.63,0.9999999879754392
CIF01008344,Customer_8345,SNNPR,Janderebaw Saving Account,28406.68,1757,43128.316,0.9999999632718233
CIF01009895,Customer_9896,Sidama,Dekemezmur Saving Account,10453.64,4055,43116.43,0.9999998855709551
CIF01009078,Customer_9079,Addis Ababa,Ahati Saving Account,6707.14,3366,43115.25,0.9999999742479471
CIF01002831,Customer_2832,Addis Ababa,Ordinary Saving Account,11244.67,1204,43095.31,0.999999990626446
CIF01003030,Customer_3031,Amhara,Ordinary Saving Account,28753.22,631,43082.42,0.9999994590557768
CIF01005289,Customer_5290,SNNPR,Ahati Saving Account,3608.63,2843,43079.16,0.9999998402155681
CIF01007829,Customer_7830,Addis Ababa,Tirufat Savings Account,21336.09,5274,43064.445,0.9999999359254274
CIF01007290,Customer_7291,Tigray,Ordinary Saving Account,49588.36,3118,43024.016,0.9999999896332022
CIF01000351,Customer_352,Oromia,Ordinary Saving Account,2677.86,973,42974.004,0.9999999790158918
CIF01002842,Customer_2843,Addis Ababa,Dekemezmur Saving Account,7118.35,2880,42970.06,0.9999999844505909
CIF01004546,Customer_4547,Somali,Ordinary Saving Account,14038.28,674,42967.984,0.9999989647450775
CIF01003113,Customer_3114,Afar,Special Saving Account,8470.01,428,42967.246,0.9999993428977335
CIF01008073,Customer_8074,Addis Ababa,Ordinary Saving Account,11354.14,453,42963.707,0.999999861651677
CIF01006836,Customer_6837,Oromia,Dekemezmur Saving Account,952.86,557,42953.273,0.9999998781692134
CIF01003225,Customer_3226,Afar,Abew Saving Account,16728.27,933,42952.684,0.9999999259793301
CIF01002301,Customer_2302,Oromia,Ahadu Bereket Saving Account,2874.31,705,42937.67,0.9999998008347682
CIF01007031,Customer_7032,SNNPR,Dekemezmur Saving Account,35752.32,483,42934.04,0.9999960973682597
CIF01001600,Customer_1601,Addis Ababa,Ordinary Saving Account,31632.09,632,42931.637,0.9999999201437756
CIF01006586,Customer_6587,Amhara,Abew Saving Account,15807.68,3236,42925.4,0.9999999824385309
CIF01006296,Customer_6297,Oromia,Ordinary Saving Account,3883.35,2806,42908.78,0.9999999585391793
CIF01001760,Customer_1761,SNNPR,Prime Customer Deposit Account,3115.45,908,42899.906,0.9999998242197281
CIF01005131,Customer_5132,Sidama,Ordinary Saving Account,2142.17,917,42893.742,0.9999997502577691
CIF01008342,Customer_8343,Amhara,Special Saving Account,5086.02,4360,42888.855,0.9999999931240215
CIF01008289,Customer_8290,Amhara,Hiruyan Saving Account,15768.02,4954,42881.508,0.999999936285127
CIF01003370,Customer_3371,Oromia,Janderebaw Saving Account,31375.05,1226,42879.535,0.9999999864859002
CIF01001990,Customer_1991,Oromia,Werazut Saving Account,5960.05,2048,42864.59,0.9999999183279045
CIF01007893,Customer_7894,Addis Ababa,Ordinary Saving Account,35739.35,1298,42840.86,0.9999999921953681
CIF01007839,Customer_7840,Addis Ababa,Werazut Saving Account,25520.52,935,42835.203,0.9999995686432845
CIF01006030,Customer_6031,Oromia,Prime Customer Deposit Account,4833.72,3924,42830.367,0.9999999537751437
CIF01002545,Customer_2546,Amhara,Blatena Saving Account,23950.6,3234,42804.902,0.9999999868679608
CIF01006895,Customer_6896,Amhara,Ahadu Bereket Saving Account,2395.64,807,42796.867,0.9999999701700628
CIF01009809,Customer_9810,Amhara,Ordinary Saving Account,3036.78,1818,42790.727,0.9999999903871518
CIF01001740,Customer_1741,Addis Ababa,Werazut Saving Account,6564.55,1470,42789.523,0.9999999753873438
CIF01008549,Customer_8550,Oromia,Agape Saving Account,6993.56,2096,42785.836,0.9999999926737175
CIF01002807,Customer_2808,Sidama,Ordinary Saving Account,2505.39,2061,42774.957,0.9999998224096698
CIF01008193,Customer_8194,Harari,Agape Saving Account,4587.93,3879,42770.473,0.9999999100877272
CIF01007583,Customer_7584,Tigray,Ordinary Saving Account,2405.39,1915,42769.055,0.9999998742723766
CIF01005518,Customer_5519,Oromia,Ordinary Saving Account,15690.58,1189,42748.637,0.9999999956829386
CIF01000213,Customer_214,SNNPR,Ahati Saving Account,5074.06,2283,42726.758,0.9999999405433337
CIF01003280,Customer_3281,Sidama,Abew Saving Account,20979.8,4548,42722.195,0.999999945861819
CIF01006334,Customer_6335,Oromia,Special Saving Account,26284.53,3312,42721.51,0.9999999783095779
CIF01007639,Customer_7640,Amhara,Ordinary Saving Account,12234.15,1820,42692.004,0.9999999439428735
CIF01004442,Customer_4443,SNNPR,Werazut Saving Account,189.05,3423,42691.992,0.9999998688370656
CIF01007021,Customer_7022,Amhara,Ordinary Saving Account,29491.06,895,42690.82,0.9999999856370116
CIF01000348,Customer_349,Addis Ababa,Werazut Saving Account,356.79,1406,42681.727,0.9999999743629402
CIF01007785,Customer_7786,Addis Ababa,Tirufat Savings Account,8888.59,2464,42681.4,0.9999999177026372
CIF01009395,Customer_9396,Addis Ababa,Ordinary Saving Account,16328.97,745,42674.63,0.9999992858903554
CIF01006425,Customer_6426,Amhara,Equb Saving Account,5440.93,4581,42654.895,0.9999999938195339
CIF01000856,Customer_857,Sidama,Blatena Saving Account,2332.64,1714,42648.918,0.9999997163080961
